"user_id","email","'password'","first_name","last_name","middle_name","is_staft","country","city","adress","carts_id","users_user_id","subtotal","total","'timestamp'","order_id","carts_cart_id","order_status_order_status_id","shipping_total","total-2","created_at","updated_at","order_status_id","status_name","carts_cart_id-2","products_product_id","product_id","product_title","product_description","in_stock","price","slug","category_id","category_id-2","category_title","category_description"
968,"email968@gmail.com","149465153907","first_name 968","last_name 968","middle_name 968",0,"country 968","city 968","address 968",968,968,"513.04","513.04","2021-03-13 07:53:44",968,968,1,"60","513.04","2019-01-07 00:00:00","2019-02-23 00:00:00",1,"Accepted",968,3947,3947,"Product 3947","Product description 3947",33,"55.44","Product-3947",2,2,"Category 2","Category 2 description."
968,"email968@gmail.com","149465153907","first_name 968","last_name 968","middle_name 968",0,"country 968","city 968","address 968",968,968,"513.04","513.04","2021-03-13 07:53:44",968,968,1,"60","513.04","2019-01-07 00:00:00","2019-02-23 00:00:00",1,"Accepted",968,3798,3798,"Product 3798","Product description 3798",38,"139.13","Product-3798",9,9,"Category 9","Category 9 description."
969,"email969@gmail.com","67159613484","first_name 969","last_name 969","middle_name 969",0,"country 969","city 969","address 969",969,969,"834.28","834.28","2021-03-13 07:53:44",969,969,3,"60","834.28","2017-12-24 00:00:00","2020-12-13 00:00:00",3,"Paid",969,239,239,"Product 239","Product description 239",4,"78.21","Product-239",18,18,"Category 18","Category 18 description."
969,"email969@gmail.com","67159613484","first_name 969","last_name 969","middle_name 969",0,"country 969","city 969","address 969",969,969,"834.28","834.28","2021-03-13 07:53:44",969,969,3,"60","834.28","2017-12-24 00:00:00","2020-12-13 00:00:00",3,"Paid",969,2991,2991,"Product 2991","Product description 2991",47,"184.88","Product-2991",14,14,"Category 14","Category 14 description."
969,"email969@gmail.com","67159613484","first_name 969","last_name 969","middle_name 969",0,"country 969","city 969","address 969",969,969,"834.28","834.28","2021-03-13 07:53:44",969,969,3,"60","834.28","2017-12-24 00:00:00","2020-12-13 00:00:00",3,"Paid",969,3732,3732,"Product 3732","Product description 3732",45,"182.52","Product-3732",10,10,"Category 10","Category 10 description."
969,"email969@gmail.com","67159613484","first_name 969","last_name 969","middle_name 969",0,"country 969","city 969","address 969",969,969,"834.28","834.28","2021-03-13 07:53:44",969,969,3,"60","834.28","2017-12-24 00:00:00","2020-12-13 00:00:00",3,"Paid",969,3289,3289,"Product 3289","Product description 3289",27,"79.41","Product-3289",2,2,"Category 2","Category 2 description."
969,"email969@gmail.com","67159613484","first_name 969","last_name 969","middle_name 969",0,"country 969","city 969","address 969",969,969,"834.28","834.28","2021-03-13 07:53:44",969,969,3,"60","834.28","2017-12-24 00:00:00","2020-12-13 00:00:00",3,"Paid",969,2263,2263,"Product 2263","Product description 2263",3,"142.27","Product-2263",2,2,"Category 2","Category 2 description."
969,"email969@gmail.com","67159613484","first_name 969","last_name 969","middle_name 969",0,"country 969","city 969","address 969",969,969,"834.28","834.28","2021-03-13 07:53:44",969,969,3,"60","834.28","2017-12-24 00:00:00","2020-12-13 00:00:00",3,"Paid",969,749,749,"Product 749","Product description 749",42,"166.99","Product-749",9,9,"Category 9","Category 9 description."
970,"email970@gmail.com","63927398590","first_name 970","last_name 970","middle_name 970",1,"country 970","city 970","address 970",970,970,"723.25","723.25","2021-03-13 07:53:44",970,970,4,"60","723.25","2018-12-04 00:00:00","2019-12-08 00:00:00",4,"Finished",970,3619,3619,"Product 3619","Product description 3619",46,"4.86","Product-3619",19,19,"Category 19","Category 19 description."
970,"email970@gmail.com","63927398590","first_name 970","last_name 970","middle_name 970",1,"country 970","city 970","address 970",970,970,"723.25","723.25","2021-03-13 07:53:44",970,970,4,"60","723.25","2018-12-04 00:00:00","2019-12-08 00:00:00",4,"Finished",970,1,1,"Product 1","Product description 1",45,"71.18","Product-1",4,4,"Category 4","Category 4 description."
970,"email970@gmail.com","63927398590","first_name 970","last_name 970","middle_name 970",1,"country 970","city 970","address 970",970,970,"723.25","723.25","2021-03-13 07:53:44",970,970,4,"60","723.25","2018-12-04 00:00:00","2019-12-08 00:00:00",4,"Finished",970,388,388,"Product 388","Product description 388",49,"119.78","Product-388",19,19,"Category 19","Category 19 description."
970,"email970@gmail.com","63927398590","first_name 970","last_name 970","middle_name 970",1,"country 970","city 970","address 970",970,970,"723.25","723.25","2021-03-13 07:53:44",970,970,4,"60","723.25","2018-12-04 00:00:00","2019-12-08 00:00:00",4,"Finished",970,1646,1646,"Product 1646","Product description 1646",30,"62.31","Product-1646",5,5,"Category 5","Category 5 description."
970,"email970@gmail.com","63927398590","first_name 970","last_name 970","middle_name 970",1,"country 970","city 970","address 970",970,970,"723.25","723.25","2021-03-13 07:53:44",970,970,4,"60","723.25","2018-12-04 00:00:00","2019-12-08 00:00:00",4,"Finished",970,2110,2110,"Product 2110","Product description 2110",46,"125.94","Product-2110",14,14,"Category 14","Category 14 description."
970,"email970@gmail.com","63927398590","first_name 970","last_name 970","middle_name 970",1,"country 970","city 970","address 970",970,970,"723.25","723.25","2021-03-13 07:53:44",970,970,4,"60","723.25","2018-12-04 00:00:00","2019-12-08 00:00:00",4,"Finished",970,711,711,"Product 711","Product description 711",27,"33.89","Product-711",1,1,"Category 1","Category 1 description."
970,"email970@gmail.com","63927398590","first_name 970","last_name 970","middle_name 970",1,"country 970","city 970","address 970",970,970,"723.25","723.25","2021-03-13 07:53:44",970,970,4,"60","723.25","2018-12-04 00:00:00","2019-12-08 00:00:00",4,"Finished",970,2830,2830,"Product 2830","Product description 2830",49,"39.95","Product-2830",19,19,"Category 19","Category 19 description."
970,"email970@gmail.com","63927398590","first_name 970","last_name 970","middle_name 970",1,"country 970","city 970","address 970",970,970,"723.25","723.25","2021-03-13 07:53:44",970,970,4,"60","723.25","2018-12-04 00:00:00","2019-12-08 00:00:00",4,"Finished",970,3917,3917,"Product 3917","Product description 3917",12,"167.03","Product-3917",5,5,"Category 5","Category 5 description."
970,"email970@gmail.com","63927398590","first_name 970","last_name 970","middle_name 970",1,"country 970","city 970","address 970",970,970,"723.25","723.25","2021-03-13 07:53:44",970,970,4,"60","723.25","2018-12-04 00:00:00","2019-12-08 00:00:00",4,"Finished",970,1287,1287,"Product 1287","Product description 1287",16,"38.97","Product-1287",17,17,"Category 17","Category 17 description."
970,"email970@gmail.com","63927398590","first_name 970","last_name 970","middle_name 970",1,"country 970","city 970","address 970",970,970,"723.25","723.25","2021-03-13 07:53:44",970,970,4,"60","723.25","2018-12-04 00:00:00","2019-12-08 00:00:00",4,"Finished",970,2838,2838,"Product 2838","Product description 2838",2,"59.34","Product-2838",3,3,"Category 3","Category 3 description."
971,"email971@gmail.com","114527839427","first_name 971","last_name 971","middle_name 971",0,"country 971","city 971","address 971",971,971,"1091.39","1091.39","2021-03-13 07:53:44",971,971,5,"60","1091.39","2017-09-27 00:00:00","2017-10-12 00:00:00",5,"Canceled",971,343,343,"Product 343","Product description 343",43,"43.06","Product-343",20,20,"Category 20","Category 20 description."
971,"email971@gmail.com","114527839427","first_name 971","last_name 971","middle_name 971",0,"country 971","city 971","address 971",971,971,"1091.39","1091.39","2021-03-13 07:53:44",971,971,5,"60","1091.39","2017-09-27 00:00:00","2017-10-12 00:00:00",5,"Canceled",971,2841,2841,"Product 2841","Product description 2841",11,"157.3","Product-2841",17,17,"Category 17","Category 17 description."
971,"email971@gmail.com","114527839427","first_name 971","last_name 971","middle_name 971",0,"country 971","city 971","address 971",971,971,"1091.39","1091.39","2021-03-13 07:53:44",971,971,5,"60","1091.39","2017-09-27 00:00:00","2017-10-12 00:00:00",5,"Canceled",971,2951,2951,"Product 2951","Product description 2951",29,"103.58","Product-2951",11,11,"Category 11","Category 11 description."
971,"email971@gmail.com","114527839427","first_name 971","last_name 971","middle_name 971",0,"country 971","city 971","address 971",971,971,"1091.39","1091.39","2021-03-13 07:53:44",971,971,5,"60","1091.39","2017-09-27 00:00:00","2017-10-12 00:00:00",5,"Canceled",971,1141,1141,"Product 1141","Product description 1141",40,"117.4","Product-1141",8,8,"Category 8","Category 8 description."
971,"email971@gmail.com","114527839427","first_name 971","last_name 971","middle_name 971",0,"country 971","city 971","address 971",971,971,"1091.39","1091.39","2021-03-13 07:53:44",971,971,5,"60","1091.39","2017-09-27 00:00:00","2017-10-12 00:00:00",5,"Canceled",971,1396,1396,"Product 1396","Product description 1396",2,"109.57","Product-1396",13,13,"Category 13","Category 13 description."
971,"email971@gmail.com","114527839427","first_name 971","last_name 971","middle_name 971",0,"country 971","city 971","address 971",971,971,"1091.39","1091.39","2021-03-13 07:53:44",971,971,5,"60","1091.39","2017-09-27 00:00:00","2017-10-12 00:00:00",5,"Canceled",971,566,566,"Product 566","Product description 566",32,"175.78","Product-566",3,3,"Category 3","Category 3 description."
971,"email971@gmail.com","114527839427","first_name 971","last_name 971","middle_name 971",0,"country 971","city 971","address 971",971,971,"1091.39","1091.39","2021-03-13 07:53:44",971,971,5,"60","1091.39","2017-09-27 00:00:00","2017-10-12 00:00:00",5,"Canceled",971,1630,1630,"Product 1630","Product description 1630",27,"144.99","Product-1630",12,12,"Category 12","Category 12 description."
971,"email971@gmail.com","114527839427","first_name 971","last_name 971","middle_name 971",0,"country 971","city 971","address 971",971,971,"1091.39","1091.39","2021-03-13 07:53:44",971,971,5,"60","1091.39","2017-09-27 00:00:00","2017-10-12 00:00:00",5,"Canceled",971,3378,3378,"Product 3378","Product description 3378",42,"39.29","Product-3378",16,16,"Category 16","Category 16 description."
971,"email971@gmail.com","114527839427","first_name 971","last_name 971","middle_name 971",0,"country 971","city 971","address 971",971,971,"1091.39","1091.39","2021-03-13 07:53:44",971,971,5,"60","1091.39","2017-09-27 00:00:00","2017-10-12 00:00:00",5,"Canceled",971,3464,3464,"Product 3464","Product description 3464",44,"161.07","Product-3464",6,6,"Category 6","Category 6 description."
971,"email971@gmail.com","114527839427","first_name 971","last_name 971","middle_name 971",0,"country 971","city 971","address 971",971,971,"1091.39","1091.39","2021-03-13 07:53:44",971,971,5,"60","1091.39","2017-09-27 00:00:00","2017-10-12 00:00:00",5,"Canceled",971,2744,2744,"Product 2744","Product description 2744",33,"39.35","Product-2744",17,17,"Category 17","Category 17 description."
972,"email972@gmail.com","40619749250","first_name 972","last_name 972","middle_name 972",0,"country 972","city 972","address 972",972,972,"459.9","459.9","2021-03-13 07:53:44",972,972,2,"60","459.9","2018-08-27 00:00:00","2019-08-05 00:00:00",2,"In progress",972,2860,2860,"Product 2860","Product description 2860",5,"131.37","Product-2860",2,2,"Category 2","Category 2 description."
972,"email972@gmail.com","40619749250","first_name 972","last_name 972","middle_name 972",0,"country 972","city 972","address 972",972,972,"459.9","459.9","2021-03-13 07:53:44",972,972,2,"60","459.9","2018-08-27 00:00:00","2019-08-05 00:00:00",2,"In progress",972,3989,3989,"Product 3989","Product description 3989",16,"47.55","Product-3989",10,10,"Category 10","Category 10 description."
972,"email972@gmail.com","40619749250","first_name 972","last_name 972","middle_name 972",0,"country 972","city 972","address 972",972,972,"459.9","459.9","2021-03-13 07:53:44",972,972,2,"60","459.9","2018-08-27 00:00:00","2019-08-05 00:00:00",2,"In progress",972,2289,2289,"Product 2289","Product description 2289",43,"55.44","Product-2289",15,15,"Category 15","Category 15 description."
972,"email972@gmail.com","40619749250","first_name 972","last_name 972","middle_name 972",0,"country 972","city 972","address 972",972,972,"459.9","459.9","2021-03-13 07:53:44",972,972,2,"60","459.9","2018-08-27 00:00:00","2019-08-05 00:00:00",2,"In progress",972,1305,1305,"Product 1305","Product description 1305",8,"51.73","Product-1305",16,16,"Category 16","Category 16 description."
972,"email972@gmail.com","40619749250","first_name 972","last_name 972","middle_name 972",0,"country 972","city 972","address 972",972,972,"459.9","459.9","2021-03-13 07:53:44",972,972,2,"60","459.9","2018-08-27 00:00:00","2019-08-05 00:00:00",2,"In progress",972,2038,2038,"Product 2038","Product description 2038",4,"173.81","Product-2038",8,8,"Category 8","Category 8 description."
973,"email973@gmail.com","21299703138","first_name 973","last_name 973","middle_name 973",0,"country 973","city 973","address 973",973,973,"1238.02","1238.02","2021-03-13 07:53:44",973,973,2,"60","1238.02","2017-03-15 00:00:00","2017-06-01 00:00:00",2,"In progress",973,595,595,"Product 595","Product description 595",11,"161.4","Product-595",18,18,"Category 18","Category 18 description."
973,"email973@gmail.com","21299703138","first_name 973","last_name 973","middle_name 973",0,"country 973","city 973","address 973",973,973,"1238.02","1238.02","2021-03-13 07:53:44",973,973,2,"60","1238.02","2017-03-15 00:00:00","2017-06-01 00:00:00",2,"In progress",973,3787,3787,"Product 3787","Product description 3787",46,"40.67","Product-3787",14,14,"Category 14","Category 14 description."
973,"email973@gmail.com","21299703138","first_name 973","last_name 973","middle_name 973",0,"country 973","city 973","address 973",973,973,"1238.02","1238.02","2021-03-13 07:53:44",973,973,2,"60","1238.02","2017-03-15 00:00:00","2017-06-01 00:00:00",2,"In progress",973,421,421,"Product 421","Product description 421",10,"145.56","Product-421",17,17,"Category 17","Category 17 description."
973,"email973@gmail.com","21299703138","first_name 973","last_name 973","middle_name 973",0,"country 973","city 973","address 973",973,973,"1238.02","1238.02","2021-03-13 07:53:44",973,973,2,"60","1238.02","2017-03-15 00:00:00","2017-06-01 00:00:00",2,"In progress",973,80,80,"Product 80","Product description 80",41,"12.85","Product-80",1,1,"Category 1","Category 1 description."
973,"email973@gmail.com","21299703138","first_name 973","last_name 973","middle_name 973",0,"country 973","city 973","address 973",973,973,"1238.02","1238.02","2021-03-13 07:53:44",973,973,2,"60","1238.02","2017-03-15 00:00:00","2017-06-01 00:00:00",2,"In progress",973,964,964,"Product 964","Product description 964",6,"132.21","Product-964",16,16,"Category 16","Category 16 description."
973,"email973@gmail.com","21299703138","first_name 973","last_name 973","middle_name 973",0,"country 973","city 973","address 973",973,973,"1238.02","1238.02","2021-03-13 07:53:44",973,973,2,"60","1238.02","2017-03-15 00:00:00","2017-06-01 00:00:00",2,"In progress",973,1835,1835,"Product 1835","Product description 1835",36,"175.94","Product-1835",20,20,"Category 20","Category 20 description."
973,"email973@gmail.com","21299703138","first_name 973","last_name 973","middle_name 973",0,"country 973","city 973","address 973",973,973,"1238.02","1238.02","2021-03-13 07:53:44",973,973,2,"60","1238.02","2017-03-15 00:00:00","2017-06-01 00:00:00",2,"In progress",973,36,36,"Product 36","Product description 36",48,"105.95","Product-36",20,20,"Category 20","Category 20 description."
973,"email973@gmail.com","21299703138","first_name 973","last_name 973","middle_name 973",0,"country 973","city 973","address 973",973,973,"1238.02","1238.02","2021-03-13 07:53:44",973,973,2,"60","1238.02","2017-03-15 00:00:00","2017-06-01 00:00:00",2,"In progress",973,1344,1344,"Product 1344","Product description 1344",4,"159.75","Product-1344",4,4,"Category 4","Category 4 description."
973,"email973@gmail.com","21299703138","first_name 973","last_name 973","middle_name 973",0,"country 973","city 973","address 973",973,973,"1238.02","1238.02","2021-03-13 07:53:44",973,973,2,"60","1238.02","2017-03-15 00:00:00","2017-06-01 00:00:00",2,"In progress",973,3933,3933,"Product 3933","Product description 3933",33,"159.58","Product-3933",18,18,"Category 18","Category 18 description."
973,"email973@gmail.com","21299703138","first_name 973","last_name 973","middle_name 973",0,"country 973","city 973","address 973",973,973,"1238.02","1238.02","2021-03-13 07:53:44",973,973,2,"60","1238.02","2017-03-15 00:00:00","2017-06-01 00:00:00",2,"In progress",973,2852,2852,"Product 2852","Product description 2852",12,"144.11","Product-2852",20,20,"Category 20","Category 20 description."
974,"email974@gmail.com","42984663261","first_name 974","last_name 974","middle_name 974",0,"country 974","city 974","address 974",974,974,"996.41","996.41","2021-03-13 07:53:44",974,974,1,"60","996.41","2018-03-10 00:00:00","2019-02-01 00:00:00",1,"Accepted",974,2636,2636,"Product 2636","Product description 2636",1,"175.07","Product-2636",6,6,"Category 6","Category 6 description."
974,"email974@gmail.com","42984663261","first_name 974","last_name 974","middle_name 974",0,"country 974","city 974","address 974",974,974,"996.41","996.41","2021-03-13 07:53:44",974,974,1,"60","996.41","2018-03-10 00:00:00","2019-02-01 00:00:00",1,"Accepted",974,3899,3899,"Product 3899","Product description 3899",11,"155.7","Product-3899",16,16,"Category 16","Category 16 description."
974,"email974@gmail.com","42984663261","first_name 974","last_name 974","middle_name 974",0,"country 974","city 974","address 974",974,974,"996.41","996.41","2021-03-13 07:53:44",974,974,1,"60","996.41","2018-03-10 00:00:00","2019-02-01 00:00:00",1,"Accepted",974,2639,2639,"Product 2639","Product description 2639",28,"8.03","Product-2639",6,6,"Category 6","Category 6 description."
974,"email974@gmail.com","42984663261","first_name 974","last_name 974","middle_name 974",0,"country 974","city 974","address 974",974,974,"996.41","996.41","2021-03-13 07:53:44",974,974,1,"60","996.41","2018-03-10 00:00:00","2019-02-01 00:00:00",1,"Accepted",974,2655,2655,"Product 2655","Product description 2655",45,"189.04","Product-2655",13,13,"Category 13","Category 13 description."
974,"email974@gmail.com","42984663261","first_name 974","last_name 974","middle_name 974",0,"country 974","city 974","address 974",974,974,"996.41","996.41","2021-03-13 07:53:44",974,974,1,"60","996.41","2018-03-10 00:00:00","2019-02-01 00:00:00",1,"Accepted",974,1930,1930,"Product 1930","Product description 1930",50,"65.05","Product-1930",8,8,"Category 8","Category 8 description."
974,"email974@gmail.com","42984663261","first_name 974","last_name 974","middle_name 974",0,"country 974","city 974","address 974",974,974,"996.41","996.41","2021-03-13 07:53:44",974,974,1,"60","996.41","2018-03-10 00:00:00","2019-02-01 00:00:00",1,"Accepted",974,184,184,"Product 184","Product description 184",3,"195.05","Product-184",12,12,"Category 12","Category 12 description."
974,"email974@gmail.com","42984663261","first_name 974","last_name 974","middle_name 974",0,"country 974","city 974","address 974",974,974,"996.41","996.41","2021-03-13 07:53:44",974,974,1,"60","996.41","2018-03-10 00:00:00","2019-02-01 00:00:00",1,"Accepted",974,172,172,"Product 172","Product description 172",35,"63.93","Product-172",7,7,"Category 7","Category 7 description."
974,"email974@gmail.com","42984663261","first_name 974","last_name 974","middle_name 974",0,"country 974","city 974","address 974",974,974,"996.41","996.41","2021-03-13 07:53:44",974,974,1,"60","996.41","2018-03-10 00:00:00","2019-02-01 00:00:00",1,"Accepted",974,631,631,"Product 631","Product description 631",32,"144.54","Product-631",1,1,"Category 1","Category 1 description."
975,"email975@gmail.com","132307269262","first_name 975","last_name 975","middle_name 975",0,"country 975","city 975","address 975",975,975,"813.73","813.73","2021-03-13 07:53:44",975,975,1,"60","813.73","2017-06-21 00:00:00","2018-07-30 00:00:00",1,"Accepted",975,612,612,"Product 612","Product description 612",41,"155.38","Product-612",15,15,"Category 15","Category 15 description."
975,"email975@gmail.com","132307269262","first_name 975","last_name 975","middle_name 975",0,"country 975","city 975","address 975",975,975,"813.73","813.73","2021-03-13 07:53:44",975,975,1,"60","813.73","2017-06-21 00:00:00","2018-07-30 00:00:00",1,"Accepted",975,669,669,"Product 669","Product description 669",2,"43.52","Product-669",9,9,"Category 9","Category 9 description."
975,"email975@gmail.com","132307269262","first_name 975","last_name 975","middle_name 975",0,"country 975","city 975","address 975",975,975,"813.73","813.73","2021-03-13 07:53:44",975,975,1,"60","813.73","2017-06-21 00:00:00","2018-07-30 00:00:00",1,"Accepted",975,1843,1843,"Product 1843","Product description 1843",7,"39.23","Product-1843",9,9,"Category 9","Category 9 description."
975,"email975@gmail.com","132307269262","first_name 975","last_name 975","middle_name 975",0,"country 975","city 975","address 975",975,975,"813.73","813.73","2021-03-13 07:53:44",975,975,1,"60","813.73","2017-06-21 00:00:00","2018-07-30 00:00:00",1,"Accepted",975,3980,3980,"Product 3980","Product description 3980",31,"137.53","Product-3980",2,2,"Category 2","Category 2 description."
975,"email975@gmail.com","132307269262","first_name 975","last_name 975","middle_name 975",0,"country 975","city 975","address 975",975,975,"813.73","813.73","2021-03-13 07:53:44",975,975,1,"60","813.73","2017-06-21 00:00:00","2018-07-30 00:00:00",1,"Accepted",975,2763,2763,"Product 2763","Product description 2763",42,"10.23","Product-2763",6,6,"Category 6","Category 6 description."
975,"email975@gmail.com","132307269262","first_name 975","last_name 975","middle_name 975",0,"country 975","city 975","address 975",975,975,"813.73","813.73","2021-03-13 07:53:44",975,975,1,"60","813.73","2017-06-21 00:00:00","2018-07-30 00:00:00",1,"Accepted",975,1334,1334,"Product 1334","Product description 1334",17,"158.68","Product-1334",11,11,"Category 11","Category 11 description."
975,"email975@gmail.com","132307269262","first_name 975","last_name 975","middle_name 975",0,"country 975","city 975","address 975",975,975,"813.73","813.73","2021-03-13 07:53:44",975,975,1,"60","813.73","2017-06-21 00:00:00","2018-07-30 00:00:00",1,"Accepted",975,2988,2988,"Product 2988","Product description 2988",11,"12.38","Product-2988",4,4,"Category 4","Category 4 description."
975,"email975@gmail.com","132307269262","first_name 975","last_name 975","middle_name 975",0,"country 975","city 975","address 975",975,975,"813.73","813.73","2021-03-13 07:53:44",975,975,1,"60","813.73","2017-06-21 00:00:00","2018-07-30 00:00:00",1,"Accepted",975,1119,1119,"Product 1119","Product description 1119",37,"55.83","Product-1119",12,12,"Category 12","Category 12 description."
975,"email975@gmail.com","132307269262","first_name 975","last_name 975","middle_name 975",0,"country 975","city 975","address 975",975,975,"813.73","813.73","2021-03-13 07:53:44",975,975,1,"60","813.73","2017-06-21 00:00:00","2018-07-30 00:00:00",1,"Accepted",975,695,695,"Product 695","Product description 695",9,"23.71","Product-695",13,13,"Category 13","Category 13 description."
975,"email975@gmail.com","132307269262","first_name 975","last_name 975","middle_name 975",0,"country 975","city 975","address 975",975,975,"813.73","813.73","2021-03-13 07:53:44",975,975,1,"60","813.73","2017-06-21 00:00:00","2018-07-30 00:00:00",1,"Accepted",975,1645,1645,"Product 1645","Product description 1645",35,"177.24","Product-1645",9,9,"Category 9","Category 9 description."
976,"email976@gmail.com","52664226404","first_name 976","last_name 976","middle_name 976",0,"country 976","city 976","address 976",976,976,"470.92","470.92","2021-03-13 07:53:44",976,976,4,"60","470.92","2018-10-17 00:00:00","2019-09-01 00:00:00",4,"Finished",976,3558,3558,"Product 3558","Product description 3558",36,"25.98","Product-3558",10,10,"Category 10","Category 10 description."
976,"email976@gmail.com","52664226404","first_name 976","last_name 976","middle_name 976",0,"country 976","city 976","address 976",976,976,"470.92","470.92","2021-03-13 07:53:44",976,976,4,"60","470.92","2018-10-17 00:00:00","2019-09-01 00:00:00",4,"Finished",976,676,676,"Product 676","Product description 676",25,"133.2","Product-676",17,17,"Category 17","Category 17 description."
976,"email976@gmail.com","52664226404","first_name 976","last_name 976","middle_name 976",0,"country 976","city 976","address 976",976,976,"470.92","470.92","2021-03-13 07:53:44",976,976,4,"60","470.92","2018-10-17 00:00:00","2019-09-01 00:00:00",4,"Finished",976,663,663,"Product 663","Product description 663",20,"84.89","Product-663",4,4,"Category 4","Category 4 description."
976,"email976@gmail.com","52664226404","first_name 976","last_name 976","middle_name 976",0,"country 976","city 976","address 976",976,976,"470.92","470.92","2021-03-13 07:53:44",976,976,4,"60","470.92","2018-10-17 00:00:00","2019-09-01 00:00:00",4,"Finished",976,1143,1143,"Product 1143","Product description 1143",46,"48.09","Product-1143",12,12,"Category 12","Category 12 description."
976,"email976@gmail.com","52664226404","first_name 976","last_name 976","middle_name 976",0,"country 976","city 976","address 976",976,976,"470.92","470.92","2021-03-13 07:53:44",976,976,4,"60","470.92","2018-10-17 00:00:00","2019-09-01 00:00:00",4,"Finished",976,3520,3520,"Product 3520","Product description 3520",49,"21.84","Product-3520",17,17,"Category 17","Category 17 description."
976,"email976@gmail.com","52664226404","first_name 976","last_name 976","middle_name 976",0,"country 976","city 976","address 976",976,976,"470.92","470.92","2021-03-13 07:53:44",976,976,4,"60","470.92","2018-10-17 00:00:00","2019-09-01 00:00:00",4,"Finished",976,479,479,"Product 479","Product description 479",0,"117.95","Product-479",16,16,"Category 16","Category 16 description."
976,"email976@gmail.com","52664226404","first_name 976","last_name 976","middle_name 976",0,"country 976","city 976","address 976",976,976,"470.92","470.92","2021-03-13 07:53:44",976,976,4,"60","470.92","2018-10-17 00:00:00","2019-09-01 00:00:00",4,"Finished",976,1287,1287,"Product 1287","Product description 1287",16,"38.97","Product-1287",17,17,"Category 17","Category 17 description."
977,"email977@gmail.com","153001182489","first_name 977","last_name 977","middle_name 977",0,"country 977","city 977","address 977",977,977,"170.16","170.16","2021-03-13 07:53:44",977,977,2,"60","170.16","2020-04-01 00:00:00","2019-04-27 00:00:00",2,"In progress",977,1400,1400,"Product 1400","Product description 1400",11,"170.16","Product-1400",3,3,"Category 3","Category 3 description."
978,"email978@gmail.com","37084170649","first_name 978","last_name 978","middle_name 978",1,"country 978","city 978","address 978",978,978,"171.61","171.61","2021-03-13 07:53:44",978,978,3,"60","171.61","2020-03-18 00:00:00","2020-07-12 00:00:00",3,"Paid",978,1305,1305,"Product 1305","Product description 1305",8,"51.73","Product-1305",16,16,"Category 16","Category 16 description."
978,"email978@gmail.com","37084170649","first_name 978","last_name 978","middle_name 978",1,"country 978","city 978","address 978",978,978,"171.61","171.61","2021-03-13 07:53:44",978,978,3,"60","171.61","2020-03-18 00:00:00","2020-07-12 00:00:00",3,"Paid",978,1908,1908,"Product 1908","Product description 1908",42,"119.88","Product-1908",7,7,"Category 7","Category 7 description."
979,"email979@gmail.com","85578310795","first_name 979","last_name 979","middle_name 979",0,"country 979","city 979","address 979",979,979,"711.59","711.59","2021-03-13 07:53:44",979,979,4,"60","711.59","2019-05-27 00:00:00","2019-06-14 00:00:00",4,"Finished",979,249,249,"Product 249","Product description 249",29,"173.81","Product-249",18,18,"Category 18","Category 18 description."
979,"email979@gmail.com","85578310795","first_name 979","last_name 979","middle_name 979",0,"country 979","city 979","address 979",979,979,"711.59","711.59","2021-03-13 07:53:44",979,979,4,"60","711.59","2019-05-27 00:00:00","2019-06-14 00:00:00",4,"Finished",979,3123,3123,"Product 3123","Product description 3123",6,"113.87","Product-3123",13,13,"Category 13","Category 13 description."
979,"email979@gmail.com","85578310795","first_name 979","last_name 979","middle_name 979",0,"country 979","city 979","address 979",979,979,"711.59","711.59","2021-03-13 07:53:44",979,979,4,"60","711.59","2019-05-27 00:00:00","2019-06-14 00:00:00",4,"Finished",979,2968,2968,"Product 2968","Product description 2968",40,"11.42","Product-2968",9,9,"Category 9","Category 9 description."
979,"email979@gmail.com","85578310795","first_name 979","last_name 979","middle_name 979",0,"country 979","city 979","address 979",979,979,"711.59","711.59","2021-03-13 07:53:44",979,979,4,"60","711.59","2019-05-27 00:00:00","2019-06-14 00:00:00",4,"Finished",979,2133,2133,"Product 2133","Product description 2133",24,"78.33","Product-2133",6,6,"Category 6","Category 6 description."
979,"email979@gmail.com","85578310795","first_name 979","last_name 979","middle_name 979",0,"country 979","city 979","address 979",979,979,"711.59","711.59","2021-03-13 07:53:44",979,979,4,"60","711.59","2019-05-27 00:00:00","2019-06-14 00:00:00",4,"Finished",979,1863,1863,"Product 1863","Product description 1863",11,"121.55","Product-1863",6,6,"Category 6","Category 6 description."
979,"email979@gmail.com","85578310795","first_name 979","last_name 979","middle_name 979",0,"country 979","city 979","address 979",979,979,"711.59","711.59","2021-03-13 07:53:44",979,979,4,"60","711.59","2019-05-27 00:00:00","2019-06-14 00:00:00",4,"Finished",979,819,819,"Product 819","Product description 819",48,"190.77","Product-819",6,6,"Category 6","Category 6 description."
979,"email979@gmail.com","85578310795","first_name 979","last_name 979","middle_name 979",0,"country 979","city 979","address 979",979,979,"711.59","711.59","2021-03-13 07:53:44",979,979,4,"60","711.59","2019-05-27 00:00:00","2019-06-14 00:00:00",4,"Finished",979,3520,3520,"Product 3520","Product description 3520",49,"21.84","Product-3520",17,17,"Category 17","Category 17 description."
